oke	B-SENTIMENT
.	O
cuma	O
rasa	B-ASPECT
makanannya	I-ASPECT
berasa	B-SENTIMENT
banget	I-SENTIMENT
vetsinnya	I-SENTIMENT
(	O
kalau	O
pas	O
saya	O
,	O
yang	O
bakso	O
apalagi	O
)	O
.	O

bagus	B-SENTIMENT
untuk	O
kamarnya	B-ASPECT
dan	O
funiturenya	B-ASPECT
apik	B-SENTIMENT
namun	O
recepsionistnya	B-ASPECT
kurang	B-SENTIMENT
ramah	I-SENTIMENT
.	O

kurang	B-SENTIMENT
ramah	I-SENTIMENT
,	O
saat	O
datang	O
kondisi	O
kamar	O
belum	O
siap	O
untuk	O
digunakan	O
karena	O
ac	B-ASPECT
bermasalah	B-SENTIMENT
.	O

wifi	B-ASPECT
tidak	B-SENTIMENT
ada	I-SENTIMENT
dan	O
pintu	B-ASPECT
kamar	I-ASPECT
mandi	I-ASPECT
tidak	B-SENTIMENT
bisa	I-SENTIMENT
terkunci	I-SENTIMENT
.	O

tempatnya	B-ASPECT
bersih	B-SENTIMENT
dan	O
nyaman	B-SENTIMENT
dengan	O
harga	B-ASPECT
terjangkau	B-SENTIMENT
sudah	O
memuaskan	B-SENTIMENT
.	O

tidak	B-SENTIMENT
ada	I-SENTIMENT
sirkulasi	B-ASPECT
udara	I-ASPECT
yang	O
baik	O
.	O

ac	B-ASPECT
nya	I-ASPECT
kurang	B-SENTIMENT
dingin	I-SENTIMENT
.	O
tetapi	O
pelayananya	B-ASPECT
oke	B-SENTIMENT
.	O

tempat	B-ASPECT
nyaman	B-SENTIMENT
dan	O
harga	B-ASPECT
terjangkau	B-SENTIMENT
.	O

lumayan	B-SENTIMENT
.	O
cocok	O
buat	O
salesman	O
.	O
sayang	O
tidak	B-SENTIMENT
ada	I-SENTIMENT
air	B-ASPECT
panas	I-ASPECT
dan	O
wifi	B-ASPECT
.	O

bakal	O
jadi	O
tempat	O
favorit	O
dengan	O
harga	B-ASPECT
terjangkau	B-SENTIMENT
.	O
cuma	O
kasih	O
saran	O
sama	O
airy	O
.	O
harga	O
diapp	O
kemahlan	O
daripda	O
bayar	O
langsung	O
ditmpat	O
.	O
bedanya	O
tidak	O
tanggungtanggung	O
,	O
100000	O
an	O
bedanya	O
.	O
tolong	O
kash	O
harga	O
kalau	O
via	O
app	O
lebih	O
murah	O
dong	O
biar	O
semagat	O
pakai	O
airy	O
.	O

acnya	B-ASPECT
tidak	B-SENTIMENT
dingin	I-SENTIMENT
dan	O
tidak	B-SENTIMENT
ada	I-SENTIMENT
tissunya	B-ASPECT
sama	O
laundrynya	O
kebetulan	O
troble	O
jadi	O
handuknya	B-ASPECT
cuma	B-SENTIMENT
dapat	I-SENTIMENT
1	I-SENTIMENT
.	O

hotelnya	B-ASPECT
bagus	B-SENTIMENT
,	O
cuma	O
wifinya	B-ASPECT
lemah	B-SENTIMENT
,	O
pintu	B-ASPECT
kamar	I-ASPECT
mandi	I-ASPECT
juga	O
ada	O
yang	O
rusak	B-SENTIMENT
,	O
sabun	O
dan	O
sikat	O
gigi	O
juga	O
kadangkadang	O
ada	O
kadangkadang	O
tidak	O
ada	O
.	O

kamarnya	B-ASPECT
luas	B-SENTIMENT
,	O
seprai	B-ASPECT
dan	O
bantal	B-ASPECT
kurang	B-SENTIMENT
bersih	I-SENTIMENT
.	O
kamar	B-ASPECT
mandi	I-ASPECT
bau	B-SENTIMENT
.	O
mohon	B-SENTIMENT
di	I-SENTIMENT
perhatikan	I-SENTIMENT
kebersihan	B-ASPECT
tempat	I-ASPECT
tidur	I-ASPECT
.	O

airy	O
eco	O
sanur	O
beach	O
.	O
lokasinya	O
sangat	O
dekat	O
dengan	O
pantai	O
sanur	O
.	O
berada	O
di	O
ananda	O
beach	O
hotel	O
.	O

pelayanannya	B-ASPECT
tidak	B-SENTIMENT
baik	I-SENTIMENT
saat	O
yang	O
jaga	O
pria	O
kamar	O
tidak	B-SENTIMENT
ada	I-SENTIMENT
sedikitpun	O
ventilasi	B-ASPECT
udara	I-ASPECT
,	O
tidak	B-SENTIMENT
ada	I-SENTIMENT
kaca	B-ASPECT
juga	O
dikamar	O
,	O
kamar	B-ASPECT
mandi	I-ASPECT
kotor	B-SENTIMENT
masih	O
ada	O
baju	O
yang	O
di	O
gantung	O
entah	O
punya	O
siapa	O
.	O

sangat	B-SENTIMENT
memuaskan	I-SENTIMENT
.	O
setiap	O
hari	O
kamar	O
dibersihkan	O
.	O
karyawan	B-ASPECT
hotelnya	I-ASPECT
juga	O
telaten	B-SENTIMENT
dan	O
baik	B-SENTIMENT
banget	I-SENTIMENT
.	O

kamar	B-ASPECT
bersih	B-SENTIMENT
,	O
pelayanan	B-ASPECT
ramah	B-SENTIMENT
,	O
harga	B-ASPECT
terjangkau	B-SENTIMENT
,	O
sangat	B-SENTIMENT
memuaskan	I-SENTIMENT
.	O

kamar	B-ASPECT
sangat	B-SENTIMENT
nyaman	I-SENTIMENT
bersih	B-SENTIMENT
interior	O
baru	O
semua	O
untuk	O
kelas	O
menengah	O
kbwah	O
dengan	O
harga	B-ASPECT
yang	O
sangat	B-SENTIMENT
ekonomis	I-SENTIMENT
(	O
harga	O
anak	O
kos	O
fasilitas	O
bos	O
)	O
.	O

bersih	B-SENTIMENT
,	O
rapi	B-SENTIMENT
,	O
pelayanan	B-ASPECT
ramah	B-SENTIMENT
.	O
ada	B-SENTIMENT
bonus	O
snack	B-ASPECT
lagi	O
.	O
he	O
.	O

tempatnya	B-ASPECT
bagus	B-SENTIMENT
.	O
kolam	B-ASPECT
renangnya	I-ASPECT
bersih	B-SENTIMENT
.	O

hotel	B-ASPECT
bersih	B-SENTIMENT
dan	O
sangat	B-SENTIMENT
nyaman	I-SENTIMENT
tranportasi	O
pun	O
sangat	O
cepat	O
di	O
dapatkan	O
.	O

lokasi	B-ASPECT
strategis	B-SENTIMENT
,	O
tempatnya	B-ASPECT
cukup	B-SENTIMENT
bagus	I-SENTIMENT
,	O
tetapi	O
ruangannya	B-ASPECT
terlalu	B-SENTIMENT
sempit	I-SENTIMENT
,	O
iya	O
sesuai	O
dengan	O
harganya	O
sih	O
.	O

air	B-ASPECT
hangat	I-ASPECT
tidak	B-SENTIMENT
hidup	I-SENTIMENT
didalam	O
kamar	O
mandi	O
.	O

interior	B-ASPECT
bagus	B-SENTIMENT
dan	O
nyaman	B-SENTIMENT
.	O

puri	O
ratu	O
babarsari	O
sangat	B-SENTIMENT
bagus	I-SENTIMENT
,	O
tempat	B-ASPECT
nyaman	B-SENTIMENT
.	O
untuk	O
perbaikan	O
ke	O
depan	O
,	O
mohon	O
disediakan	O
hanger	O
di	O
lemari	O
.	O
selebihnya	B-ASPECT
sudah	O
oke	B-SENTIMENT
semua	O
.	O

super	B-SENTIMENT
duper	I-SENTIMENT
bagus	I-SENTIMENT
,	O
nyaman	B-SENTIMENT
.	O
kamar	B-ASPECT
nya	I-ASPECT
luas	B-SENTIMENT
kamar	B-ASPECT
mandi	I-ASPECT
nya	I-ASPECT
bersih	B-SENTIMENT
.	O

overall	B-ASPECT
kamar	O
yang	O
ini	O
lebih	B-SENTIMENT
oke	I-SENTIMENT
dari	O
kemarin	O
.	O
hanya	O
wastafel	B-ASPECT
nya	I-ASPECT
tersumbat	B-SENTIMENT
.	O
dan	O
pagi	O
nya	O
,	O
air	B-ASPECT
panas	I-ASPECT
nya	I-ASPECT
kurang	B-SENTIMENT
panas	I-SENTIMENT
.	O

pas	O
mau	O
breakfast	O
soto	O
madura	O
sudah	O
tidak	O
ada	O
dagingnya	O
sama	O
sekali	O
,	O
kuah	O
juga	O
keasinan	O
,	O
tetapi	O
untung	O
ada	O
pilihan	O
breakfast	O
lainnya	O
.	O

seprai	B-ASPECT
kusam	B-SENTIMENT
seperti	O
tidak	O
dicuci	O
berbulan	O
bulan	O
.	O
kasur	B-ASPECT
juga	O
tidak	B-SENTIMENT
bersih	I-SENTIMENT
.	O
channel	B-ASPECT
nya	I-ASPECT
kurang	B-SENTIMENT
bagus	I-SENTIMENT
.	O
pelayanan	B-ASPECT
lumayan	B-SENTIMENT
baik	I-SENTIMENT
.	O

kesan	O
:	O
baik	B-SENTIMENT
,	O
akan	O
jadi	O
pelanggan	O
.	O
perbaikan	O
:	O
beberapa	O
kamar	O
sinyal	O
internet	B-ASPECT
kurang	B-SENTIMENT
bagus	I-SENTIMENT
terutama	O
di	O
beberapa	O
kamar	O
lantai	O
1	O
.	O

kamar	B-ASPECT
lumayan	B-SENTIMENT
bersih	I-SENTIMENT
,	O
meski	O
ada	O
beberapa	O
berdebu	B-SENTIMENT
tetapi	O
masih	O
cukup	B-SENTIMENT
nyaman	I-SENTIMENT
.	O
air	O
hangat	O
,	O
ac	B-ASPECT
dingin	B-SENTIMENT
,	O
wifi	B-ASPECT
cepat	B-SENTIMENT
,	O
karyawan	B-ASPECT
sedikit	B-SENTIMENT
kurang	I-SENTIMENT
ramah	I-SENTIMENT
,	O
menginap	O
beberapa	O
hari	O
,	O
harusnya	O
setiap	O
hari	O
diganti	O
snack	O
atau	O
mnawarkan	O
handuk	O
baru	O
.	O

harga	B-ASPECT
sangat	B-SENTIMENT
terjangkau	I-SENTIMENT
dan	O
fasilitas	B-ASPECT
yang	O
di	O
dapat	O
juga	O
baik	B-SENTIMENT
.	O
sebanding	O
dengan	O
harganya	O
.	O
terima	O
kasih	O
,	O
d'amancu	O
!	O

makanannya	B-ASPECT
biasa	B-SENTIMENT
ajah	I-SENTIMENT
.	O
untuk	O
harga	O
segitu	O
sebenarnya	O
masih	O
kemahalan	O
.	O

bersih	B-SENTIMENT
dan	O
nyaman	B-SENTIMENT
,	O
tetapi	O
ac	B-ASPECT
nya	I-ASPECT
kurang	B-SENTIMENT
dingin	I-SENTIMENT
dan	O
juga	O
bocor	B-SENTIMENT
.	O

harga	B-ASPECT
terjangkau	B-SENTIMENT
.	O
love	O
airly	O
.	O

kamar	B-ASPECT
luas	B-SENTIMENT
,	O
sarapannya	B-ASPECT
tidak	B-SENTIMENT
prasmanan	I-SENTIMENT
,	O
kurang	B-SENTIMENT
berasa	I-SENTIMENT
rempahrempahnya	I-SENTIMENT
.	O

lumayan	B-SENTIMENT
tetapi	O
tidak	O
kedap	O
suara	O
.	O

saat	O
tiba	O
ada	O
sedikit	O
kendala	O
mungkin	O
karena	O
saya	O
check	B-ASPECT
in	I-ASPECT
jam	O
11	O
malam	O
agak	B-SENTIMENT
lama	I-SENTIMENT
nggu	O
keamanannya	O
datang	O
dan	O
respsionis	B-ASPECT
sudah	O
tidak	B-SENTIMENT
ada	I-SENTIMENT
,	O
tetapi	O
selebihnya	B-ASPECT
oke	B-SENTIMENT
,	O
kamar	B-ASPECT
bersih	B-SENTIMENT
tetapi	O
kasurnya	B-ASPECT
agak	B-SENTIMENT
jeblos	I-SENTIMENT
begitu	I-SENTIMENT
tetapi	O
cukup	B-SENTIMENT
nyaman	I-SENTIMENT
udaranya	B-ASPECT
sejuk	B-SENTIMENT
sarapannya	B-ASPECT
cukup	B-SENTIMENT
sederhana	I-SENTIMENT
dengan	O
kupat	O
tahu	O
dan	O
ada	O
roti	O
tetapi	O
enak	B-SENTIMENT
,	O
fasilitasnya	B-ASPECT
juga	O
oke	B-SENTIMENT
.	O

kamar	B-ASPECT
bersih	B-SENTIMENT
nyaman	B-SENTIMENT
.	O
ada	O
desain	O
gambar	O
di	O
dinding	O
yang	O
membuat	O
kesan	O
tersendiri	O
sayang	O
.	O
tidak	B-SENTIMENT
ada	I-SENTIMENT
tempat	B-ASPECT
sampah	I-ASPECT
.	O
sama	O
selimut	B-ASPECT
di	O
kamar	O
.	O

tempat	B-ASPECT
sampahnya	I-ASPECT
kurang	B-SENTIMENT
.	O
tetapi	O
over	B-ASPECT
all	I-ASPECT
sudah	O
bagus	B-SENTIMENT
.	O

kamar	B-ASPECT
bau	B-SENTIMENT
shower	B-ASPECT
rusak	B-SENTIMENT
wastafel	B-ASPECT
rusak	B-SENTIMENT
pengap	B-SENTIMENT
kotor	B-SENTIMENT
.	O

very	B-SENTIMENT
recommended	I-SENTIMENT
,	O
nyaman	B-SENTIMENT
.	O

lampu	B-ASPECT
kamar	I-ASPECT
dan	I-ASPECT
wc	I-ASPECT
remangremang	B-SENTIMENT
.	O
spring	B-ASPECT
bed	I-ASPECT
lembab	B-SENTIMENT
.	O
wc	B-ASPECT
banyak	B-SENTIMENT
semut	I-SENTIMENT
.	O
ac	B-ASPECT
nya	I-ASPECT
juga	O
tidak	B-SENTIMENT
dingin	I-SENTIMENT
.	O
jalan	O
menuju	O
hotel	O
juga	O
rumit	O
dan	O
sempit	O
sekali	O
.	O
padahal	O
di	O
foto	O
bagus	O
.	O
sangat	B-SENTIMENT
kecewa	I-SENTIMENT
.	O

makan	B-ASPECT
pagi	I-ASPECT
kurang	B-SENTIMENT
iya	O
.	O

pelayanan	B-ASPECT
mantap	B-SENTIMENT
,	O
tetapi	O
di	O
kamar	O
yang	O
saya	O
inap	O
air	B-ASPECT
panasnya	I-ASPECT
tidak	B-SENTIMENT
jalan	I-SENTIMENT
.	O
mohon	O
di	O
perbaiki	O
.	O
terima	O
kasih	O
.	O

banyak	B-SENTIMENT
nyamuk	I-SENTIMENT
,	O
uang	O
deposit	O
lebih	O
mahal	O
dibandingkan	O
harga	O
kamarnya	O
,	O
ktp	O
juga	O
di	O
tahan	O
selama	O
stay	O
sangat	O
tidak	O
rekomen	O
untuk	O
menginap	O
di	O
sini	O
.	O

terbaik	B-SENTIMENT
,	O
bersih	B-SENTIMENT
,	O
nyaman	B-SENTIMENT
,	O
lengkap	B-SENTIMENT
dengan	O
camilan	B-ASPECT
dan	O
toiletries	B-ASPECT
nya	I-ASPECT
.	O

dekat	O
dari	O
bandara	O
dan	O
tempat	O
berbelanja	O
.	O

semula	O
kamar	B-ASPECT
nyaman	B-SENTIMENT
dan	O
bersih	B-SENTIMENT
,	O
tetapi	O
ketika	O
hujan	O
ada	O
rembesan	O
air	O
yang	O
cukup	O
banyak	O
masuk	O
dalam	O
kamar	O
.	O

lebih	O
bersih	O
lagi	O
,	O
karena	O
kbersihannya	B-ASPECT
agak	B-SENTIMENT
kurang	I-SENTIMENT
.	O

overall	B-ASPECT
sudah	O
baik	B-SENTIMENT
,	O
hanya	O
perlu	B-SENTIMENT
sedikit	I-SENTIMENT
perawatan	I-SENTIMENT
gedung	B-ASPECT
agar	O
terlihat	O
menarik	O
dan	O
tidak	O
kusam	O
.	O

kamar	B-ASPECT
mandi	I-ASPECT
kotor	B-SENTIMENT
,	O
jaringan	B-ASPECT
tv	I-ASPECT
kurang	B-SENTIMENT
bagus	I-SENTIMENT
.	O

nyaman	B-SENTIMENT
enak	B-SENTIMENT
tetapi	O
wifi	B-ASPECT
nya	I-ASPECT
tidak	B-SENTIMENT
lancar	I-SENTIMENT
.	O

tidak	B-SENTIMENT
terlalu	I-SENTIMENT
sulit	I-SENTIMENT
dicari	I-SENTIMENT
guests	B-ASPECT
house	I-ASPECT
nya	I-ASPECT
.	O

pelayanan	B-ASPECT
buruk	B-SENTIMENT
.	O

baik	B-SENTIMENT
.	O
cuma	O
akses	B-ASPECT
parkir	I-ASPECT
saja	O
perlu	B-SENTIMENT
diperbesar	I-SENTIMENT
.	O

kamar	B-ASPECT
mandi	I-ASPECT
nya	I-ASPECT
sedikit	B-SENTIMENT
bau	I-SENTIMENT
,	O
selebihnya	B-ASPECT
memuaskan	B-SENTIMENT
.	O

semuax	B-ASPECT
bagus	B-SENTIMENT
,	O
.	O

kamar	B-ASPECT
tidak	B-SENTIMENT
bersih	I-SENTIMENT
.	O

memuaskan	B-SENTIMENT
dan	O
pelayanan	B-ASPECT
hotelnya	I-ASPECT
bagus	B-SENTIMENT
.	O

wifinya	B-ASPECT
tersendattersendat	B-SENTIMENT
:	O
(	O
.	O

not	B-SENTIMENT
bad	I-SENTIMENT
.	O
tetapi	O
ada	O
kecoak	O
di	O
lemarinya	O
.	O
:	O
)	O
.	O

sangat	B-SENTIMENT
bagus	I-SENTIMENT
,	O
tetapi	O
airnya	B-ASPECT
bau	B-SENTIMENT
.	O

pelayanan	B-ASPECT
ramah	B-SENTIMENT
,	O
kamar	B-ASPECT
nyaman	B-SENTIMENT
dan	O
bersih	B-SENTIMENT
.	O

pelayanan	B-ASPECT
yang	O
baik	B-SENTIMENT
serta	O
bisa	O
istirahat	O
yang	O
nyenyak	O
dekat	O
dengan	O
akses	O
jalan	O
.	O

lumayan	B-SENTIMENT
tempatnya	B-ASPECT
bersih	B-SENTIMENT
,	O
ada	B-SENTIMENT
air	B-ASPECT
hangat	I-ASPECT
,	O
lebih	O
bagus	O
lagi	O
kalau	O
ada	O
sarapannya	O
.	O

pelayanan	B-ASPECT
baik	B-SENTIMENT
dan	O
sigap	B-SENTIMENT
.	O
sarapan	B-ASPECT
lumayan	B-SENTIMENT
enak	I-SENTIMENT
untuk	O
nasi	B-ASPECT
goreng	I-ASPECT
nya	I-ASPECT
.	O
cuma	O
ada	O
yang	O
perlu	O
di	O
perbaiki	O
,	O
1	O
.	O
kamar	B-ASPECT
mandi	I-ASPECT
kurang	B-SENTIMENT
bersih	I-SENTIMENT
2	O
.	O
air	B-ASPECT
panas	I-ASPECT
di	O
shower	O
mati	B-SENTIMENT
idup	I-SENTIMENT
jadi	O
tibatiba	O
dingin	O
sendiri	O
3	O
.	O
aliran	B-ASPECT
air	I-ASPECT
pada	O
shower	O
kurang	B-SENTIMENT
besar/banyak	I-SENTIMENT
.	O

tempat	O
menginap	O
nya	O
di	O
lantai	O
2	O
alamat	B-ASPECT
nya	I-ASPECT
gampang	B-SENTIMENT
dicari	I-SENTIMENT
cuma	O
harus	O
masuk	O
lagi	O
ke	O
dalam	O
keset	B-ASPECT
iya	O
tidak	B-SENTIMENT
nyerap	I-SENTIMENT
jadi	O
becek	O
dan	O
tidak	B-SENTIMENT
ada	I-SENTIMENT
air	B-ASPECT
hangat	I-ASPECT
.	O

kamar	B-ASPECT
nyaman	B-SENTIMENT
,	O
water	B-ASPECT
heater	I-ASPECT
nyala	B-SENTIMENT
,	O
ac	B-ASPECT
adem	B-SENTIMENT
,	O
wifi	B-ASPECT
lumayan	B-SENTIMENT
youtube	O
gapernah	O
buffer	O
,	O
tv	B-ASPECT
oke	B-SENTIMENT
lah	O
,	O
tetapi	O
tidak	B-SENTIMENT
dikasi	I-SENTIMENT
breakfast	B-ASPECT
:	O
(	O
juga	O
kolamnya	B-ASPECT
tidak	O
bisa	O
berenang	O
karena	O
kotor	B-SENTIMENT
,	O
padahal	O
2	O
malam	O
disana	O
.	O
overall	B-ASPECT
oke	B-SENTIMENT
.	O

lumayan	B-SENTIMENT
buat	O
backpakeran	O
seperti	O
kita	O
,	O
harga	B-ASPECT
terjangkau	B-SENTIMENT
dan	O
dekat	O
dari	O
pusatpusat	O
perbelanjaan	O
.	O

tempat	B-ASPECT
strategis	B-SENTIMENT
,	O
pelayanan	B-ASPECT
baik	B-SENTIMENT
,	O
fasilitas	B-ASPECT
cukup	B-SENTIMENT
baik	I-SENTIMENT
,	O
kebersihan	B-ASPECT
masih	O
perlu	B-SENTIMENT
ditingkatkan	I-SENTIMENT
.	O

untuk	O
harga	B-ASPECT
ekonomis	B-SENTIMENT
,	O
pelayanan	B-ASPECT
oke	B-SENTIMENT
dan	O
lokasi	B-ASPECT
lumayan	B-SENTIMENT
oke	I-SENTIMENT
.	O

lumayanlah	B-SENTIMENT
,	O
sayang	O
air	B-ASPECT
panasnya	I-ASPECT
tidak	B-SENTIMENT
berfungsi	I-SENTIMENT
.	O

keseluruhan	B-ASPECT
bagus	B-SENTIMENT
,	O
pelayanan	B-ASPECT
ramah	B-SENTIMENT
,	O
kurang	B-SENTIMENT
tisu	B-ASPECT
mondar	O
mandi	O
saya	O
cari	O
tisunya	O
ternyata	O
memang	O
tidak	O
ada	O
,	O
sama	O
selimut	O
kalau	O
yang	O
menginap	O
berdua	O
sama	O
suami	O
tambahin	O
lagi	O
iya	O
selimutnya	O
next	O
time	O
,	O
kamarnya	B-ASPECT
nyaman	B-SENTIMENT
.	O

semua	B-ASPECT
sih	O
bagus	B-SENTIMENT
,	O
tetapi	O
kamarnya	B-ASPECT
banyak	B-SENTIMENT
banget	I-SENTIMENT
nyamuknya	I-SENTIMENT
dan	O
brisik	O
banget	O
suara	O
anak	O
kecil	O
menangis	O
melulu	O
baru	O
bisa	O
tdr	O
jam	O
6	O
itu	O
pun	O
juga	O
karena	O
ada	O
bapakbapak	O
triak	O
baru	O
diem	O
itu	O
anak	O
kecil	O
sedangkan	O
harus	O
cek	O
out	O
sbelum	O
jam	O
12	O
.	O

saya	O
telepon	O
ke	O
no	O
yang	O
ada	O
di	O
invoice	O
pemesanan	O
rupanya	O
no	O
airy	O
jakarta	O
.	O
pihak	O
jakarta	O
menghubungi	O
ke	O
buana	O
sari	O
2	O
tetapi	O
tidak	O
ada	O
yang	O
angkat	O
,	O
saya	O
dikasih	O
no	O
telepon	O
airy	O
buana	O
sari	O
dan	O
berkali	O
kali	O
saya	O
hubungi	O
tidak	O
ada	O
juga	O
yang	O
angkat	O
.	O
dan	O
besok	O
pagi	O
pun	O
saya	O
mau	O
keluhan	O
ke	O
pihak	O
airy	O
roomnya	O
tidak	B-SENTIMENT
ada	I-SENTIMENT
petugas	B-ASPECT
yang	O
standby	O
.	O

bagus	B-SENTIMENT
,	O
rapi	B-SENTIMENT
dapat	B-SENTIMENT
snack	B-ASPECT
lagi	O
.	O

kasurnya	O
buat	O
tidur	O
buat	O
sakit	O
dada	O
,	O
jadi	O
saya	O
pindah	O
ke	O
tempat	O
lain	O
.	O

kamar	B-ASPECT
mandinya	I-ASPECT
bau	B-SENTIMENT
,	O
dan	O
lubang	B-ASPECT
saluran	I-ASPECT
air	I-ASPECT
tersumbat	B-SENTIMENT
dan	O
penuh	B-SENTIMENT
rambut	I-SENTIMENT
sampai	O
harus	O
saya	O
yang	O
membersihkan	O
.	O
kurang	O
meja	O
kecil	O
disamping	O
tempat	O
tidur	O
.	O
kamar	B-ASPECT
agak	B-SENTIMENT
kecil	I-SENTIMENT
,	O
tetapi	O
sangat	B-SENTIMENT
nyaman	I-SENTIMENT
.	O

nyaman	B-SENTIMENT
dan	O
bersih	B-SENTIMENT
.	O

televisi	B-ASPECT
nyaa	I-ASPECT
buram	B-SENTIMENT
.	O

kamar	B-ASPECT
panas	B-SENTIMENT
,	O
ac	B-ASPECT
rusak	B-SENTIMENT
,	O
kamar	B-ASPECT
mandi	I-ASPECT
bocor	B-SENTIMENT
,	O
tidak	B-SENTIMENT
nyaman	I-SENTIMENT
banget	I-SENTIMENT
,	O
untung	O
cuma	O
transit	O
saja	O
.	O

bising	B-SENTIMENT
,	O
kurang	B-SENTIMENT
bersih	I-SENTIMENT
.	O

tolong	O
seprai	B-ASPECT
bekas	B-SENTIMENT
mens	I-SENTIMENT
wanita	I-SENTIMENT
harap	I-SENTIMENT
di	I-SENTIMENT
ganti	I-SENTIMENT
!	O

baik	B-SENTIMENT
.	O
kamarnya	B-ASPECT
nyaman	B-SENTIMENT
dan	O
bersih	B-SENTIMENT
.	O

airnya	B-ASPECT
kecil	B-SENTIMENT
,	O
tempatnya	B-ASPECT
jorok	B-SENTIMENT
,	O
bau	B-SENTIMENT
,	O
kotor	B-SENTIMENT
,	O
seprai	B-ASPECT
dan	O
sarung	B-ASPECT
bantalnya	I-ASPECT
seperti	O
tidak	B-SENTIMENT
diganti	I-SENTIMENT
,	O
tidak	B-SENTIMENT
ada	I-SENTIMENT
tempat	B-ASPECT
parkir	I-ASPECT
-	O
not	B-SENTIMENT
recomended	I-SENTIMENT
-	O
.	O

koleksi	O
interior	O
nya	O
asli	O
keren	O
sampai	O
foto	O
buat	O
di	O
ig	O
,	O
pasti	O
balik	O
lagi	O
kalau	O
ke	O
jogja	O
terimakasih	O
iya	O
airy	O
babaranji	O
.	O

kamarnya	B-ASPECT
bersih	B-SENTIMENT
pelayanannya	B-ASPECT
ramah	B-SENTIMENT
.	O

kamarnya	B-ASPECT
bagus	B-SENTIMENT
dan	O
cukup	B-SENTIMENT
.	O
cocok	O
buat	O
untuk	O
istirahat	O
.	O

kebersihannya	B-ASPECT
perlu	B-SENTIMENT
ditingkatkan	I-SENTIMENT
,	O
terutama	O
di	O
peralatan	O
kamar	O
mandi	O
.	O

cukup	B-SENTIMENT
memuaskan	I-SENTIMENT
tetapi	O
lokasinya	B-ASPECT
susah	B-SENTIMENT
ditemukan	I-SENTIMENT
.	O

wifi	B-ASPECT
nya	I-ASPECT
kencang	B-SENTIMENT
serta	O
pelayanan	B-ASPECT
yang	O
ramah	B-SENTIMENT
.	O

kami	O
sangat	B-SENTIMENT
puas	I-SENTIMENT
dengan	O
hotelnya	B-ASPECT
,	O
recomended	B-SENTIMENT
banget	O
deh	O
pokoknya	O
.	O

setiap	O
mau	O
check	O
in	O
pasti	O
dihotel	O
ini	O
,	O
karena	O
pelayanannya	B-ASPECT
sangat	B-SENTIMENT
baik	I-SENTIMENT
.	O

lantai	O
3	O
tidak	B-SENTIMENT
ada	I-SENTIMENT
lift	B-ASPECT
,	O
tidak	B-SENTIMENT
ada	I-SENTIMENT
sampo	B-ASPECT
sabun	B-ASPECT
,	O
tidak	B-SENTIMENT
ada	I-SENTIMENT
itemitem	B-ASPECT
airy	I-ASPECT
.	O

7	O
fasilitas	O
airyrooms	O
ada	O
semua	O
,	O
dan	O
yang	O
paling	O
penting	O
,	O
kamar	B-ASPECT
mandi	I-ASPECT
super	B-SENTIMENT
bersih	I-SENTIMENT
!	O
thank	O
you	O
airy	O
rooms	O
dan	O
rumah	O
rayna	O
:	O
)	O
.	O

lingkungan	B-ASPECT
cukup	B-SENTIMENT
tenang	I-SENTIMENT
namun	O
akses	B-ASPECT
mobil	I-ASPECT
agak	B-SENTIMENT
terbatas	I-SENTIMENT
.	O
kamar	B-ASPECT
bersih	B-SENTIMENT
dan	O
dingin	B-SENTIMENT
.	O
di	O
siang	O
hari	O
tanpa	O
ac	O
pun	O
dingin	O
.	O

secara	O
umum	O
untuk	O
didalam	O
kamar	B-ASPECT
cukup	B-SENTIMENT
baik	I-SENTIMENT
perlengkapan	B-ASPECT
oke	B-SENTIMENT
.	O
yang	O
perlu	B-SENTIMENT
diperbaiki	I-SENTIMENT
plafon	B-ASPECT
ada	O
yang	O
berlubang	O
.	O
tangga	O
perlu	O
dikasih	O
handrail	O
.	O

kemarin	O
dapat	O
harga	O
pakai	O
kupon	O
cuma	O
200000	O
.	O

pas	O
paginya	O
check	O
out	O
jam	O
10an	O
tanggal	O
23	O
bapaknya	B-ASPECT
baru	O
ganti	O
dan	O
baik	B-SENTIMENT
ramah	B-SENTIMENT
banget	I-SENTIMENT
.	O

bersih	B-SENTIMENT
,	O
nyaman	B-SENTIMENT
,	O
strategis	B-SENTIMENT
.	O

bagus	B-SENTIMENT
,	O
kamarnya	B-ASPECT
luas	B-SENTIMENT
dan	O
lumayan	B-SENTIMENT
nyaman	I-SENTIMENT
.	O

selimut	B-ASPECT
dan	O
bantal	B-ASPECT
bau	B-SENTIMENT
seperti	O
belum	O
dicuci	O
,	O
masih	O
ada	O
rambut	O
bertebaran	O
di	O
bantal	O
.	O

murah	B-SENTIMENT
meriah	I-SENTIMENT
pelayannannya	B-ASPECT
tampan	B-SENTIMENT
.	O
kamarnya	B-ASPECT
mantap	B-SENTIMENT
luar	O
binasa	O
.	O

harga	B-ASPECT
murce	B-SENTIMENT
deh	O
.	O

tempat	B-ASPECT
nyaman	B-SENTIMENT
dan	O
